,Date,Amt,TipsAmt,Pct,JustDate,Hour,DateName,DayType,ShiftType
252,2024-06-19 15:00:00,50.66,7.6,0.15001973943939992,2024-06-19,15,Wednesday,Weekday,Morning shift
253,2024-03-19 19:00:00,39.9,3.1,0.07769423558897244,2024-03-19,19,Tuesday,Weekday,Evening shift
254,2024-05-04 14:00:00,32.55,5.86,0.18003072196620587,2024-05-04,14,Saturday,Weekend,Morning shift
255,2024-05-04 12:00:00,25.2,3.78,0.15,2024-05-04,12,Saturday,Weekend,Morning shift
256,2024-05-04 14:00:00,25.2,0.0,0.0,2024-05-04,14,Saturday,Weekend,Morning shift
257,2024-05-04 14:00:00,76.65,9.2,0.12002609262883233,2024-05-04,14,Saturday,Weekend,Morning shift
258,2024-05-04 14:00:00,86.1,12.92,0.15005807200929153,2024-05-04,14,Saturday,Weekend,Morning shift
259,2024-05-04 14:00:00,21.0,0.0,0.0,2024-05-04,14,Saturday,Weekend,Morning shift
260,2024-05-04 14:00:00,37.8,2.2,0.05820105820105821,2024-05-04,14,Saturday,Weekend,Morning shift
261,2024-05-04 12:00:00,45.41,0.0,0.0,2024-05-04,12,Saturday,Weekend,Morning shift
262,2024-05-04 12:00:00,69.83,7.0,0.1002434483746241,2024-05-04,12,Saturday,Weekend,Morning shift
263,2024-05-04 12:00:00,81.9,12.29,0.15006105006105003,2024-05-04,12,Saturday,Weekend,Morning shift
264,2024-05-04 12:00:00,12.6,0.0,0.0,2024-05-04,12,Saturday,Weekend,Morning shift
265,2024-05-04 12:00:00,31.5,4.73,0.15015873015873019,2024-05-04,12,Saturday,Weekend,Morning shift
266,2024-05-04 11:00:00,100.8,0.0,0.0,2024-05-04,11,Saturday,Weekend,Morning shift
267,2024-05-03 20:00:00,63.0,2.0,0.031746031746031744,2024-05-03,20,Friday,Weekday,Evening shift
268,2024-05-03 20:00:00,67.85,10.18,0.15003684598378778,2024-05-03,20,Friday,Weekday,Evening shift
269,2024-05-04 11:00:00,48.3,9.66,0.2,2024-05-04,11,Saturday,Weekend,Morning shift
270,2024-05-04 11:00:00,20.21,4.04,0.1999010390895596,2024-05-04,11,Saturday,Weekend,Morning shift
271,2024-05-03 12:00:00,13.65,2.05,0.15018315018315018,2024-05-03,12,Friday,Weekday,Morning shift
272,2024-05-03 12:00:00,112.61,16.89,0.14998667969096885,2024-05-03,12,Friday,Weekday,Morning shift
273,2024-05-03 12:00:00,24.15,3.62,0.14989648033126296,2024-05-03,12,Friday,Weekday,Morning shift
274,2024-05-03 12:00:00,25.46,0.0,0.0,2024-05-03,12,Friday,Weekday,Morning shift
275,2024-05-03 11:00:00,40.95,6.14,0.14993894993894993,2024-05-03,11,Friday,Weekday,Morning shift
276,2024-05-03 11:00:00,56.7,8.51,0.15008818342151675,2024-05-03,11,Friday,Weekday,Morning shift
277,2024-05-03 11:00:00,44.36,0.0,0.0,2024-05-03,11,Friday,Weekday,Morning shift
278,2024-05-03 12:00:00,51.45,7.72,0.15004859086491737,2024-05-03,12,Friday,Weekday,Morning shift
279,2024-05-04 12:00:00,55.65,8.35,0.1500449236298293,2024-05-04,12,Saturday,Weekend,Morning shift
280,2024-03-27 11:00:00,38.06,0.0,0.0,2024-03-27,11,Wednesday,Weekday,Morning shift
281,2024-03-16 17:00:00,18.9,3.78,0.2,2024-03-16,17,Saturday,Weekend,Evening shift
282,2024-03-13 14:00:00,16.8,2.52,0.15,2024-03-13,14,Wednesday,Weekday,Morning shift
283,2024-03-23 16:00:00,25.8,0.0,0.0,2024-03-23,16,Saturday,Weekend,Evening shift
284,2024-04-28 18:00:00,30.45,2.0,0.06568144499178982,2024-04-28,18,Sunday,Weekend,Evening shift
285,2024-04-28 18:00:00,19.95,1.0,0.050125313283208024,2024-04-28,18,Sunday,Weekend,Evening shift
286,2024-04-28 17:00:00,50.4,7.56,0.15,2024-04-28,17,Sunday,Weekend,Evening shift
287,2024-04-28 17:00:00,50.4,7.56,0.15,2024-04-28,17,Sunday,Weekend,Evening shift
288,2024-04-28 19:00:00,82.95,12.44,0.14996986136226642,2024-04-28,19,Sunday,Weekend,Evening shift
289,2024-04-28 12:00:00,22.05,3.31,0.15011337868480726,2024-04-28,12,Sunday,Weekend,Morning shift
290,2024-04-28 12:00:00,37.8,7.56,0.2,2024-04-28,12,Sunday,Weekend,Morning shift
291,2024-04-28 19:00:00,160.91,5.0,0.031073270772481513,2024-04-28,19,Sunday,Weekend,Evening shift
292,2024-04-28 19:00:00,52.76,7.91,0.14992418498862775,2024-04-28,19,Sunday,Weekend,Evening shift
293,2024-04-08 13:00:00,32.55,6.51,0.2,2024-04-08,13,Monday,Weekday,Morning shift
294,2024-04-28 12:00:00,107.1,10.71,0.10000000000000002,2024-04-28,12,Sunday,Weekend,Morning shift
295,2024-04-28 19:00:00,18.38,0.0,0.0,2024-04-28,19,Sunday,Weekend,Evening shift
296,2024-04-28 15:00:00,45.6,0.0,0.0,2024-04-28,15,Sunday,Weekend,Morning shift
297,2024-04-28 12:00:00,32.55,6.51,0.2,2024-04-28,12,Sunday,Weekend,Morning shift
298,2024-04-28 19:00:00,22.05,3.97,0.1800453514739229,2024-04-28,19,Sunday,Weekend,Evening shift
299,2024-04-28 19:00:00,18.9,2.84,0.15026455026455027,2024-04-28,19,Sunday,Weekend,Evening shift
300,2024-04-28 11:00:00,50.4,7.56,0.15,2024-04-28,11,Sunday,Weekend,Morning shift
301,2024-04-28 12:00:00,68.25,10.24,0.15003663003663004,2024-04-28,12,Sunday,Weekend,Morning shift
302,2024-04-28 11:00:00,27.56,2.76,0.10014513788098693,2024-04-28,11,Sunday,Weekend,Morning shift
303,2024-04-28 11:00:00,46.2,6.93,0.15,2024-04-28,11,Sunday,Weekend,Morning shift
304,2024-04-28 13:00:00,58.8,0.0,0.0,2024-04-28,13,Sunday,Weekend,Morning shift
305,2024-04-28 15:00:00,35.7,5.36,0.15014005602240896,2024-04-28,15,Sunday,Weekend,Morning shift
306,2024-04-28 13:00:00,50.4,0.0,0.0,2024-04-28,13,Sunday,Weekend,Morning shift
307,2024-04-28 12:00:00,22.31,0.0,0.0,2024-04-28,12,Sunday,Weekend,Morning shift
308,2024-04-28 12:00:00,56.96,0.0,0.0,2024-04-28,12,Sunday,Weekend,Morning shift
309,2024-04-28 12:00:00,25.2,3.78,0.15,2024-04-28,12,Sunday,Weekend,Morning shift
310,2024-04-28 14:00:00,58.8,8.82,0.15000000000000002,2024-04-28,14,Sunday,Weekend,Morning shift
311,2024-04-28 15:00:00,42.0,6.3,0.15,2024-04-28,15,Sunday,Weekend,Morning shift
312,2024-04-28 14:00:00,39.9,6.0,0.15037593984962405,2024-04-28,14,Sunday,Weekend,Morning shift
313,2024-04-28 13:00:00,25.2,0.0,0.0,2024-04-28,13,Sunday,Weekend,Morning shift
314,2024-04-28 14:00:00,47.25,7.09,0.15005291005291005,2024-04-28,14,Sunday,Weekend,Morning shift
315,2024-04-28 13:00:00,119.487,17.923,0.1499995815444358,2024-04-28,13,Sunday,Weekend,Morning shift
316,2024-08-05 11:00:00,8.4,0.0,0.0,2024-08-05,11,Monday,Weekday,Morning shift
317,2024-08-05 19:00:00,114.45,17.0,0.14853647881170817,2024-08-05,19,Monday,Weekday,Evening shift
318,2024-08-05 19:00:00,184.21,24.0,0.1302860865316758,2024-08-05,19,Monday,Weekday,Evening shift
319,2024-08-05 19:00:00,48.3,7.25,0.15010351966873706,2024-08-05,19,Monday,Weekday,Evening shift
320,2024-08-05 19:00:00,42.0,7.56,0.18,2024-08-05,19,Monday,Weekday,Evening shift
321,2024-08-05 13:00:00,51.45,5.15,0.1000971817298348,2024-08-05,13,Monday,Weekday,Morning shift
322,2024-08-05 13:00:00,100.8,3.0,0.029761904761904764,2024-08-05,13,Monday,Weekday,Morning shift
323,2024-08-05 19:00:00,42.0,7.56,0.18,2024-08-05,19,Monday,Weekday,Evening shift
324,2024-08-05 13:00:00,23.1,2.0,0.08658008658008658,2024-08-05,13,Monday,Weekday,Morning shift
325,2024-08-05 13:00:00,56.7,0.0,0.0,2024-08-05,13,Monday,Weekday,Morning shift
326,2024-08-05 12:00:00,138.0,18.0,0.13043478260869565,2024-08-05,12,Monday,Weekday,Morning shift
327,2024-08-05 12:00:00,51.45,7.72,0.15004859086491737,2024-08-05,12,Monday,Weekday,Morning shift
328,2024-08-05 17:00:00,45.15,6.77,0.14994462901439645,2024-08-05,17,Monday,Weekday,Evening shift
329,2024-08-05 18:00:00,44.1,10.0,0.22675736961451246,2024-08-05,18,Monday,Weekday,Evening shift
330,2024-08-05 17:00:00,36.75,0.0,0.0,2024-08-05,17,Monday,Weekday,Evening shift
331,2024-08-05 14:00:00,49.35,9.87,0.19999999999999998,2024-08-05,14,Monday,Weekday,Morning shift
332,2024-08-05 14:00:00,42.0,4.5,0.10714285714285714,2024-08-05,14,Monday,Weekday,Morning shift
333,2024-08-05 14:00:00,19.95,2.0,0.10025062656641605,2024-08-05,14,Monday,Weekday,Morning shift
334,2024-08-05 15:00:00,25.2,0.0,0.0,2024-08-05,15,Monday,Weekday,Morning shift
335,2024-08-05 13:00:00,47.95,5.0,0.10427528675703858,2024-08-05,13,Monday,Weekday,Morning shift
336,2024-08-05 11:00:00,24.52,3.68,0.1500815660685155,2024-08-05,11,Monday,Weekday,Morning shift
337,2024-08-05 18:00:00,47.25,3.0,0.06349206349206349,2024-08-05,18,Monday,Weekday,Evening shift
338,2024-08-05 17:00:00,34.91,6.98,0.199942709825265,2024-08-05,17,Monday,Weekday,Evening shift
339,2024-08-05 12:00:00,34.65,3.0,0.08658008658008659,2024-08-05,12,Monday,Weekday,Morning shift
340,2024-08-05 16:00:00,48.3,4.83,0.1,2024-08-05,16,Monday,Weekday,Evening shift
341,2024-08-05 17:00:00,56.7,8.51,0.15008818342151675,2024-08-05,17,Monday,Weekday,Evening shift
342,2024-08-05 13:00:00,17.85,3.0,0.1680672268907563,2024-08-05,13,Monday,Weekday,Morning shift
343,2024-08-05 19:00:00,30.45,0.0,0.0,2024-08-05,19,Monday,Weekday,Evening shift
344,2024-04-28 14:00:00,48.3,6.3,0.13043478260869565,2024-04-28,14,Sunday,Weekend,Morning shift
345,2024-04-28 16:00:00,35.7,7.14,0.19999999999999998,2024-04-28,16,Sunday,Weekend,Evening shift
346,2024-08-05 15:00:00,47.25,0.0,0.0,2024-08-05,15,Monday,Weekday,Morning shift
347,2024-08-05 15:00:00,51.45,5.15,0.1000971817298348,2024-08-05,15,Monday,Weekday,Morning shift
348,2024-08-05 16:00:00,35.7,5.36,0.15014005602240896,2024-08-05,16,Monday,Weekday,Evening shift
349,2024-08-05 15:00:00,25.46,0.0,0.0,2024-08-05,15,Monday,Weekday,Morning shift
350,2024-08-05 15:00:00,69.3,10.4,0.15007215007215008,2024-08-05,15,Monday,Weekday,Morning shift
351,2024-08-05 16:00:00,12.6,1.89,0.15,2024-08-05,16,Monday,Weekday,Evening shift
352,2024-08-05 15:00:00,22.31,0.0,0.0,2024-08-05,15,Monday,Weekday,Morning shift
353,2024-08-05 15:00:00,47.25,7.09,0.15005291005291005,2024-08-05,15,Monday,Weekday,Morning shift
354,2024-08-05 16:00:00,24.15,3.62,0.14989648033126296,2024-08-05,16,Monday,Weekday,Evening shift
355,2024-04-06 16:00:00,44.1,0.0,0.0,2024-04-06,16,Saturday,Weekend,Evening shift
356,2024-04-06 16:00:00,54.6,8.19,0.15,2024-04-06,16,Saturday,Weekend,Evening shift
357,2024-04-06 18:00:00,26.25,0.0,0.0,2024-04-06,18,Saturday,Weekend,Evening shift
358,2024-04-06 15:00:00,90.13,13.55,0.1503384000887607,2024-04-06,15,Saturday,Weekend,Morning shift
359,2024-04-06 18:00:00,35.6,0.0,0.0,2024-04-06,18,Saturday,Weekend,Evening shift
360,2024-04-06 16:00:00,23.1,4.62,0.19999999999999998,2024-04-06,16,Saturday,Weekend,Evening shift
361,2024-04-06 18:00:00,52.5,10.5,0.2,2024-04-06,18,Saturday,Weekend,Evening shift
362,2024-04-06 15:00:00,42.26,8.45,0.19995267392333174,2024-04-06,15,Saturday,Weekend,Morning shift
363,2024-04-06 15:00:00,54.6,10.92,0.19999999999999998,2024-04-06,15,Saturday,Weekend,Morning shift
364,2024-04-06 14:00:00,54.6,8.19,0.15,2024-04-06,14,Saturday,Weekend,Morning shift
365,2024-04-06 20:00:00,55.65,11.13,0.2,2024-04-06,20,Saturday,Weekend,Evening shift
366,2024-04-06 20:00:00,72.8,10.92,0.15,2024-04-06,20,Saturday,Weekend,Evening shift
367,2024-04-30 12:00:00,50.66,6.08,0.12001579155151995,2024-04-30,12,Tuesday,Weekday,Morning shift
368,2024-04-30 12:00:00,22.05,3.31,0.15011337868480726,2024-04-30,12,Tuesday,Weekday,Morning shift
369,2024-04-30 12:00:00,22.05,4.41,0.2,2024-04-30,12,Tuesday,Weekday,Morning shift
370,2024-04-30 11:00:00,37.8,5.67,0.15000000000000002,2024-04-30,11,Tuesday,Weekday,Morning shift
371,2024-04-30 12:00:00,24.41,3.68,0.15075788611224908,2024-04-30,12,Tuesday,Weekday,Morning shift
372,2024-04-30 20:00:00,54.6,6.0,0.10989010989010989,2024-04-30,20,Tuesday,Weekday,Evening shift
373,2024-04-30 19:00:00,22.05,4.41,0.2,2024-04-30,19,Tuesday,Weekday,Evening shift
374,2024-04-30 19:00:00,26.25,3.84,0.14628571428571427,2024-04-30,19,Tuesday,Weekday,Evening shift
375,2024-05-27 13:00:00,57.75,6.93,0.12,2024-05-27,13,Monday,Weekday,Morning shift
376,2024-05-27 18:00:00,22.05,3.31,0.15011337868480726,2024-05-27,18,Monday,Weekday,Evening shift
377,2024-05-27 19:00:00,117.6,10.0,0.08503401360544217,2024-05-27,19,Monday,Weekday,Evening shift
378,2024-05-27 19:00:00,12.6,2.52,0.2,2024-05-27,19,Monday,Weekday,Evening shift
379,2024-05-27 16:00:00,64.05,9.61,0.15003903200624513,2024-05-27,16,Monday,Weekday,Evening shift
380,2024-05-27 17:00:00,115.4,17.31,0.15,2024-05-27,17,Monday,Weekday,Evening shift
381,2024-05-27 16:00:00,35.7,4.3,0.12044817927170867,2024-05-27,16,Monday,Weekday,Evening shift
382,2024-05-27 17:00:00,12.6,1.26,0.1,2024-05-27,17,Monday,Weekday,Evening shift
383,2024-05-27 19:00:00,46.2,6.93,0.15,2024-05-27,19,Monday,Weekday,Evening shift
384,2024-05-27 13:00:00,20.21,3.03,0.1499257793171697,2024-05-27,13,Monday,Weekday,Morning shift
385,2024-05-27 13:00:00,24.15,3.62,0.14989648033126296,2024-05-27,13,Monday,Weekday,Morning shift
386,2024-05-27 13:00:00,49.35,7.4,0.14994934143870314,2024-05-27,13,Monday,Weekday,Morning shift
387,2024-05-27 19:00:00,88.2,13.23,0.15,2024-05-27,19,Monday,Weekday,Evening shift
388,2024-05-27 19:00:00,71.4,10.71,0.15,2024-05-27,19,Monday,Weekday,Evening shift
389,2024-05-27 19:00:00,69.3,10.4,0.15007215007215008,2024-05-27,19,Monday,Weekday,Evening shift
390,2024-05-27 18:00:00,51.45,7.72,0.15004859086491737,2024-05-27,18,Monday,Weekday,Evening shift
391,2024-05-27 19:00:00,25.2,5.04,0.2,2024-05-27,19,Monday,Weekday,Evening shift
392,2024-05-27 19:00:00,27.3,5.46,0.19999999999999998,2024-05-27,19,Monday,Weekday,Evening shift
393,2024-05-27 18:00:00,49.35,7.4,0.14994934143870314,2024-05-27,18,Monday,Weekday,Evening shift
394,2024-05-27 19:00:00,48.3,7.25,0.15010351966873706,2024-05-27,19,Monday,Weekday,Evening shift
395,2024-05-27 18:00:00,32.55,4.88,0.14992319508448543,2024-05-27,18,Monday,Weekday,Evening shift
396,2024-05-27 18:00:00,49.35,7.4,0.14994934143870314,2024-05-27,18,Monday,Weekday,Evening shift
397,2024-05-27 18:00:00,52.5,9.45,0.18,2024-05-27,18,Monday,Weekday,Evening shift
398,2024-05-27 16:00:00,22.05,3.31,0.15011337868480726,2024-05-27,16,Monday,Weekday,Evening shift
399,2024-05-27 13:00:00,17.85,2.68,0.15014005602240896,2024-05-27,13,Monday,Weekday,Morning shift
400,2024-05-27 13:00:00,82.95,12.44,0.14996986136226642,2024-05-27,13,Monday,Weekday,Morning shift
401,2024-05-01 15:00:00,39.9,7.98,0.2,2024-05-01,15,Wednesday,Weekday,Morning shift
402,2024-05-01 13:00:00,30.1,6.02,0.19999999999999998,2024-05-01,13,Wednesday,Weekday,Morning shift
403,2024-05-01 13:00:00,13.13,2.63,0.2003046458492003,2024-05-01,13,Wednesday,Weekday,Morning shift
404,2024-05-01 13:00:00,12.6,0.0,0.0,2024-05-01,13,Wednesday,Weekday,Morning shift
405,2024-05-01 18:00:00,17.85,0.0,0.0,2024-05-01,18,Wednesday,Weekday,Evening shift
406,2024-05-01 13:00:00,30.45,4.57,0.15008210180623974,2024-05-01,13,Wednesday,Weekday,Morning shift
407,2024-05-01 18:00:00,69.3,0.0,0.0,2024-05-01,18,Wednesday,Weekday,Evening shift
408,2024-05-01 12:00:00,19.95,2.99,0.149874686716792,2024-05-01,12,Wednesday,Weekday,Morning shift
409,2024-05-01 13:00:00,52.5,9.45,0.18,2024-05-01,13,Wednesday,Weekday,Morning shift
410,2024-05-01 11:00:00,53.55,5.0,0.09337068160597572,2024-05-01,11,Wednesday,Weekday,Morning shift
411,2024-05-01 18:00:00,70.88,14.18,0.2000564334085779,2024-05-01,18,Wednesday,Weekday,Evening shift
412,2024-05-01 18:00:00,8.4,0.0,0.0,2024-05-01,18,Wednesday,Weekday,Evening shift
413,2024-05-01 18:00:00,40.95,6.14,0.14993894993894993,2024-05-01,18,Wednesday,Weekday,Evening shift
414,2024-05-01 19:00:00,13.65,2.05,0.15018315018315018,2024-05-01,19,Wednesday,Weekday,Evening shift
415,2024-05-01 11:00:00,12.6,1.0,0.07936507936507936,2024-05-01,11,Wednesday,Weekday,Morning shift
416,2024-05-01 14:00:00,44.1,2.0,0.045351473922902494,2024-05-01,14,Wednesday,Weekday,Morning shift
417,2024-05-30 12:00:00,19.95,2.99,0.149874686716792,2024-05-30,12,Thursday,Weekday,Morning shift
418,2024-05-30 15:00:00,19.95,1.0,0.050125313283208024,2024-05-30,15,Thursday,Weekday,Morning shift
419,2024-05-31 11:00:00,27.3,4.1,0.15018315018315018,2024-05-31,11,Friday,Weekday,Morning shift
420,2024-05-31 11:00:00,29.66,1.0,0.033715441672285906,2024-05-31,11,Friday,Weekday,Morning shift
421,2024-05-30 15:00:00,10.5,1.58,0.15047619047619049,2024-05-30,15,Thursday,Weekday,Morning shift
422,2024-05-30 15:00:00,30.45,4.57,0.15008210180623974,2024-05-30,15,Thursday,Weekday,Morning shift
423,2024-05-30 11:00:00,17.85,3.57,0.19999999999999998,2024-05-30,11,Thursday,Weekday,Morning shift
424,2024-05-30 11:00:00,19.95,2.9,0.14536340852130325,2024-05-30,11,Thursday,Weekday,Morning shift
425,2024-05-30 12:00:00,19.16,2.87,0.14979123173277661,2024-05-30,12,Thursday,Weekday,Morning shift
426,2024-05-30 15:00:00,19.95,2.99,0.149874686716792,2024-05-30,15,Thursday,Weekday,Morning shift
427,2024-05-30 15:00:00,42.0,6.3,0.15,2024-05-30,15,Thursday,Weekday,Morning shift
428,2024-05-30 15:00:00,17.85,2.68,0.15014005602240896,2024-05-30,15,Thursday,Weekday,Morning shift
429,2024-04-11 19:00:00,107.1,16.07,0.150046685340803,2024-04-11,19,Thursday,Weekday,Evening shift
430,2024-03-21 12:00:00,37.8,5.67,0.15000000000000002,2024-03-21,12,Thursday,Weekday,Morning shift
431,2024-03-21 12:00:00,38.06,0.0,0.0,2024-03-21,12,Thursday,Weekday,Morning shift
432,2024-03-21 17:00:00,26.65,6.66,0.249906191369606,2024-03-21,17,Thursday,Weekday,Evening shift
433,2024-03-21 20:00:00,22.05,1.0,0.045351473922902494,2024-03-21,20,Thursday,Weekday,Evening shift
434,2024-03-21 12:00:00,39.9,5.99,0.15012531328320802,2024-03-21,12,Thursday,Weekday,Morning shift
435,2024-03-21 15:00:00,48.3,7.25,0.15010351966873706,2024-03-21,15,Thursday,Weekday,Morning shift
436,2024-03-21 12:00:00,29.4,4.41,0.15000000000000002,2024-03-21,12,Thursday,Weekday,Morning shift
437,2024-03-21 19:00:00,18.9,0.0,0.0,2024-03-21,19,Thursday,Weekday,Evening shift
438,2024-03-21 19:00:00,90.3,0.0,0.0,2024-03-21,19,Thursday,Weekday,Evening shift
439,2024-03-21 15:00:00,19.95,0.0,0.0,2024-03-21,15,Thursday,Weekday,Morning shift
440,2024-03-21 11:00:00,25.2,3.78,0.15,2024-03-21,11,Thursday,Weekday,Morning shift
441,2024-03-21 19:00:00,29.66,0.0,0.0,2024-03-21,19,Thursday,Weekday,Evening shift
442,2024-03-21 19:00:00,18.9,3.78,0.2,2024-03-21,19,Thursday,Weekday,Evening shift
443,2024-03-21 16:00:00,30.45,2.0,0.06568144499178982,2024-03-21,16,Thursday,Weekday,Evening shift
444,2024-03-21 12:00:00,18.9,3.78,0.2,2024-03-21,12,Thursday,Weekday,Morning shift
445,2024-03-21 12:00:00,33.6,6.72,0.19999999999999998,2024-03-21,12,Thursday,Weekday,Morning shift
446,2024-03-20 17:00:00,24.15,2.42,0.10020703933747413,2024-03-20,17,Wednesday,Weekday,Evening shift
447,2024-03-21 19:00:00,52.5,7.0,0.13333333333333333,2024-03-21,19,Thursday,Weekday,Evening shift
448,2024-03-21 17:00:00,52.5,0.0,0.0,2024-03-21,17,Thursday,Weekday,Evening shift
449,2024-03-20 17:00:00,18.9,1.89,0.1,2024-03-20,17,Wednesday,Weekday,Evening shift
450,2024-03-21 19:00:00,35.7,7.14,0.19999999999999998,2024-03-21,19,Thursday,Weekday,Evening shift
451,2024-03-21 17:00:00,51.71,7.76,0.15006768516727906,2024-03-21,17,Thursday,Weekday,Evening shift
452,2024-03-21 19:00:00,51.45,7.72,0.15004859086491737,2024-03-21,19,Thursday,Weekday,Evening shift
453,2024-03-20 19:00:00,85.05,12.76,0.15002939447383892,2024-03-20,19,Wednesday,Weekday,Evening shift
454,2024-03-21 20:00:00,46.2,6.93,0.15,2024-03-21,20,Thursday,Weekday,Evening shift
455,2024-03-20 19:00:00,85.05,12.76,0.15002939447383892,2024-03-20,19,Wednesday,Weekday,Evening shift
456,2024-03-21 20:00:00,18.9,2.0,0.10582010582010583,2024-03-21,20,Thursday,Weekday,Evening shift
457,2024-03-21 19:00:00,84.7,12.71,0.1500590318772137,2024-03-21,19,Thursday,Weekday,Evening shift
458,2024-03-21 20:00:00,48.3,7.25,0.15010351966873706,2024-03-21,20,Thursday,Weekday,Evening shift
459,2024-03-20 19:00:00,27.56,4.13,0.14985486211901305,2024-03-20,19,Wednesday,Weekday,Evening shift
460,2024-03-20 19:00:00,35.7,5.36,0.15014005602240896,2024-03-20,19,Wednesday,Weekday,Evening shift
461,2024-03-21 12:00:00,32.55,4.88,0.14992319508448543,2024-03-21,12,Thursday,Weekday,Morning shift
462,2024-03-21 12:00:00,18.9,3.78,0.2,2024-03-21,12,Thursday,Weekday,Morning shift
463,2024-03-20 19:00:00,79.8,11.97,0.15000000000000002,2024-03-20,19,Wednesday,Weekday,Evening shift
464,2024-03-21 13:00:00,16.8,2.52,0.15,2024-03-21,13,Thursday,Weekday,Morning shift
465,2024-03-21 12:00:00,19.16,3.83,0.19989561586638832,2024-03-21,12,Thursday,Weekday,Morning shift
466,2024-03-21 12:00:00,18.9,3.78,0.2,2024-03-21,12,Thursday,Weekday,Morning shift
467,2024-03-21 14:00:00,56.7,8.51,0.15008818342151675,2024-03-21,14,Thursday,Weekday,Morning shift
468,2024-03-21 19:00:00,70.95,14.19,0.19999999999999998,2024-03-21,19,Thursday,Weekday,Evening shift
469,2024-04-08 11:00:00,91.61,2.5,0.027289597205545246,2024-04-08,11,Monday,Weekday,Morning shift
470,2024-03-23 20:00:00,49.35,7.4,0.14994934143870314,2024-03-23,20,Saturday,Weekend,Evening shift
471,2024-05-09 11:00:00,37.8,5.67,0.15000000000000002,2024-05-09,11,Thursday,Weekday,Morning shift
472,2024-05-09 11:00:00,19.95,2.99,0.149874686716792,2024-05-09,11,Thursday,Weekday,Morning shift
473,2024-05-09 13:00:00,17.85,2.68,0.15014005602240896,2024-05-09,13,Thursday,Weekday,Morning shift
474,2024-05-09 17:00:00,53.03,13.26,0.25004714312653215,2024-05-09,17,Thursday,Weekday,Evening shift
475,2024-05-09 19:00:00,6.9,0.0,0.0,2024-05-09,19,Thursday,Weekday,Evening shift
476,2024-05-09 11:00:00,25.2,0.0,0.0,2024-05-09,11,Thursday,Weekday,Morning shift
477,2024-05-01 17:00:00,44.1,0.0,0.0,2024-05-01,17,Wednesday,Weekday,Evening shift
478,2024-05-01 17:00:00,34.65,2.0,0.05772005772005772,2024-05-01,17,Wednesday,Weekday,Evening shift
479,2024-06-01 20:00:00,40.95,6.14,0.14993894993894993,2024-06-01,20,Saturday,Weekend,Evening shift
480,2024-06-01 20:00:00,20.21,3.03,0.1499257793171697,2024-06-01,20,Saturday,Weekend,Evening shift
481,2024-06-01 20:00:00,35.7,5.36,0.15014005602240896,2024-06-01,20,Saturday,Weekend,Evening shift
482,2024-06-01 20:00:00,61.95,12.39,0.2,2024-06-01,20,Saturday,Weekend,Evening shift
483,2024-06-01 18:00:00,25.73,3.83,0.14885347842984842,2024-06-01,18,Saturday,Weekend,Evening shift
484,2024-06-01 20:00:00,36.75,5.51,0.14993197278911563,2024-06-01,20,Saturday,Weekend,Evening shift
485,2024-06-01 18:00:00,25.72,3.86,0.1500777604976672,2024-06-01,18,Saturday,Weekend,Evening shift
486,2024-06-01 19:00:00,39.9,5.99,0.15012531328320802,2024-06-01,19,Saturday,Weekend,Evening shift
487,2024-06-01 19:00:00,90.3,13.55,0.15005537098560356,2024-06-01,19,Saturday,Weekend,Evening shift
488,2024-05-11 13:00:00,12.6,0.0,0.0,2024-05-11,13,Saturday,Weekend,Morning shift
489,2024-05-11 13:00:00,17.85,2.68,0.15014005602240896,2024-05-11,13,Saturday,Weekend,Morning shift
490,2024-05-11 14:00:00,60.38,9.06,0.15004968532626697,2024-05-11,14,Saturday,Weekend,Morning shift
491,2024-05-11 16:00:00,22.05,3.31,0.15011337868480726,2024-05-11,16,Saturday,Weekend,Evening shift
492,2024-05-11 13:00:00,50.66,0.0,0.0,2024-05-11,13,Saturday,Weekend,Morning shift
493,2024-05-11 14:00:00,44.36,0.0,0.0,2024-05-11,14,Saturday,Weekend,Morning shift
494,2024-05-11 13:00:00,44.1,3.0,0.06802721088435373,2024-05-11,13,Saturday,Weekend,Morning shift
495,2024-05-11 19:00:00,72.45,10.0,0.13802622498274672,2024-05-11,19,Saturday,Weekend,Evening shift
496,2024-05-11 17:00:00,23.1,3.47,0.15021645021645022,2024-05-11,17,Saturday,Weekend,Evening shift
497,2024-05-11 16:00:00,44.36,5.0,0.1127141568981064,2024-05-11,16,Saturday,Weekend,Evening shift
498,2024-05-11 13:00:00,29.93,4.49,0.15001670564650854,2024-05-11,13,Saturday,Weekend,Morning shift
499,2024-05-11 14:00:00,47.25,7.09,0.15005291005291005,2024-05-11,14,Saturday,Weekend,Morning shift
500,2024-05-10 19:00:00,31.76,0.0,0.0,2024-05-10,19,Friday,Weekday,Evening shift
501,2024-05-11 13:00:00,54.6,5.46,0.09999999999999999,2024-05-11,13,Saturday,Weekend,Morning shift
502,2024-05-10 19:00:00,31.76,0.0,0.0,2024-05-10,19,Friday,Weekday,Evening shift
503,2024-05-11 19:00:00,22.05,3.31,0.15011337868480726,2024-05-11,19,Saturday,Weekend,Evening shift
504,2024-05-11 20:00:00,44.36,5.0,0.1127141568981064,2024-05-11,20,Saturday,Weekend,Evening shift
